order_id,line_no,full_date,year,month,product_name,category,store_name,province,region,quantity,unit_price,amount
E01464,1,2026-08-26,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,2,65,130
E01465,1,2026-10-29,2026,2026-10,Brownie,Snack,Bangsaen,Chonburi,East,1,90,90
E01465,2,2026-10-29,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E01466,1,2026-08-09,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,1,90,90
E01467,1,2026-08-26,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,2,60,120
E01467,2,2026-08-26,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E01468,1,2026-10-29,2026,2026-10,Coffee,Drink,Bangsaen,Chonburi,East,5,65,325
E01468,2,2026-10-29,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,5,80,400
E01468,3,2026-10-29,2026,2026-10,Brownie,Snack,Bangsaen,Chonburi,East,5,90,450
E01469,1,2026-10-27,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E01470,1,2026-08-02,2026,2026-08,Coffee,Drink,Bangsaen,Chonburi,East,3,65,195
E01471,1,2026-08-18,2026,2026-08,Cookie,Snack,Siam,Bangkok,Central,3,80,240
E01471,2,2026-08-18,2026,2026-08,Brownie,Snack,Siam,Bangkok,Central,4,90,360
E01471,3,2026-08-18,2026,2026-08,Sandwich,Food,Siam,Bangkok,Central,1,100,100
E01472,1,2026-10-03,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,1,65,65
E01473,1,2026-09-29,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,4,90,360
E01474,1,2026-10-11,2026,2026-10,Cookie,Snack,Nimman,Chiang Mai,North,2,80,160
E01475,1,2026-09-19,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,1,60,60
E01475,2,2026-09-19,2026,2026-09,Tea,Drink,Bangsaen,Chonburi,East,2,50,100
E01476,1,2026-09-22,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,5,50,250
E01476,2,2026-09-22,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,5,65,325
E01477,1,2026-09-16,2026,2026-09,Brownie,Snack,Siam,Bangkok,Central,2,90,180
E01477,2,2026-09-16,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,2,50,100
E01477,3,2026-09-16,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,1,80,80
E01478,1,2026-10-10,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,4,65,260
E01478,2,2026-10-10,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,5,100,500
E01479,1,2026-10-18,2026,2026-10,Sandwich,Food,Bangsaen,Chonburi,East,2,100,200
E01479,2,2026-10-18,2026,2026-10,Coffee,Drink,Bangsaen,Chonburi,East,2,65,130
E01479,3,2026-10-18,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E01480,1,2026-10-29,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,3,90,270
E01481,1,2026-10-11,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01481,2,2026-10-11,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E01482,1,2026-10-20,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E01482,2,2026-10-20,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,5,60,300
E01483,1,2026-10-30,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E01483,2,2026-10-30,2026,2026-10,Cocoa,Drink,Nimman,Chiang Mai,North,1,60,60
E01484,1,2026-08-16,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,4,50,200
E01484,2,2026-08-16,2026,2026-08,Brownie,Snack,Bangsaen,Chonburi,East,1,90,90
E01485,1,2026-10-20,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,3,50,150
E01485,2,2026-10-20,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,3,100,300
E01485,3,2026-10-20,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,5,65,325
E01486,1,2026-09-17,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,4,60,240
E01486,2,2026-09-17,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E01487,1,2026-10-08,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,5,100,500
E01487,2,2026-10-08,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,3,60,180
E01487,3,2026-10-08,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,3,65,195
E01488,1,2026-10-10,2026,2026-10,Tea,Drink,Bangsaen,Chonburi,East,1,50,50
E01489,1,2026-09-03,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,2,60,120
E01490,1,2026-10-10,2026,2026-10,Tea,Drink,Ari,Bangkok,Central,5,50,250
E01490,2,2026-10-10,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E01491,1,2026-08-01,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,2,65,130
E01492,1,2026-09-15,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01492,2,2026-09-15,2026,2026-09,Cookie,Snack,Ari,Bangkok,Central,4,80,320
E01492,3,2026-09-15,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,2,50,100
E01493,1,2026-09-09,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,3,60,180
E01493,2,2026-09-09,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E01494,1,2026-09-30,2026,2026-09,Cookie,Snack,Pattaya,Chonburi,East,3,80,240
E01494,2,2026-09-30,2026,2026-09,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E01494,3,2026-09-30,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E01495,1,2026-09-04,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,2,90,180
E01496,1,2026-10-07,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,3,65,195
E01497,1,2026-08-05,2026,2026-08,Sandwich,Food,Siam,Bangkok,Central,2,100,200
E01497,2,2026-08-05,2026,2026-08,Cocoa,Drink,Siam,Bangkok,Central,5,60,300
E01497,3,2026-08-05,2026,2026-08,Cookie,Snack,Siam,Bangkok,Central,4,80,320
E01498,1,2026-10-15,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01498,2,2026-10-15,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,2,90,180
E01499,1,2026-10-29,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,5,50,250
E01499,2,2026-10-29,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,1,90,90
E01500,1,2026-10-07,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E01500,2,2026-10-07,2026,2026-10,Sandwich,Food,Muang Rayong,Rayong,East,2,100,200
E01501,1,2026-09-20,2026,2026-09,Sandwich,Food,Bangsaen,Chonburi,East,4,100,400
E01501,2,2026-09-20,2026,2026-09,Tea,Drink,Bangsaen,Chonburi,East,5,50,250
E01501,3,2026-09-20,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E01502,1,2026-10-29,2026,2026-10,Coffee,Drink,Bangsaen,Chonburi,East,2,65,130
E01502,2,2026-10-29,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E01503,1,2026-09-06,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,5,65,325
E01503,2,2026-09-06,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,5,50,250
E01503,3,2026-09-06,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,3,60,180
E01504,1,2026-10-13,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E01504,2,2026-10-13,2026,2026-10,Coffee,Drink,Pattaya,Chonburi,East,5,65,325
E01504,3,2026-10-13,2026,2026-10,Sandwich,Food,Pattaya,Chonburi,East,5,100,500
E01505,1,2026-08-19,2026,2026-08,Cocoa,Drink,Bangsaen,Chonburi,East,3,60,180
E01506,1,2026-08-30,2026,2026-08,Coffee,Drink,Pattaya,Chonburi,East,4,65,260
E01506,2,2026-08-30,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,5,50,250
E01507,1,2026-10-28,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,1,90,90
E01507,2,2026-10-28,2026,2026-10,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01508,1,2026-10-19,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,3,60,180
E01509,1,2026-09-04,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,1,100,100
E01509,2,2026-09-04,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,4,50,200
E01510,1,2026-08-04,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,4,90,360
E01510,2,2026-08-04,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,3,65,195
E01511,1,2026-08-12,2026,2026-08,Brownie,Snack,Ari,Bangkok,Central,1,90,90
E01511,2,2026-08-12,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01512,1,2026-09-14,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,3,50,150
E01512,2,2026-09-14,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E01513,1,2026-09-29,2026,2026-09,Sandwich,Food,Siam,Bangkok,Central,3,100,300
E01514,1,2026-08-12,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,5,60,300
E01514,2,2026-08-12,2026,2026-08,Sandwich,Food,Ari,Bangkok,Central,1,100,100
E01514,3,2026-08-12,2026,2026-08,Tea,Drink,Ari,Bangkok,Central,4,50,200
E01515,1,2026-10-25,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01515,2,2026-10-25,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,1,90,90
E01516,1,2026-10-24,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E01517,1,2026-10-05,2026,2026-10,Sandwich,Food,Muang Rayong,Rayong,East,5,100,500
E01517,2,2026-10-05,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,4,50,200
E01517,3,2026-10-05,2026,2026-10,Cookie,Snack,Muang Rayong,Rayong,East,2,80,160
E01518,1,2026-08-21,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E01518,2,2026-08-21,2026,2026-08,Sandwich,Food,Muang Rayong,Rayong,East,3,100,300
E01518,3,2026-08-21,2026,2026-08,Cocoa,Drink,Muang Rayong,Rayong,East,3,60,180
E01519,1,2026-10-02,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,1,65,65
E01519,2,2026-10-02,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,5,100,500
E01519,3,2026-10-02,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,4,80,320
E01520,1,2026-10-22,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,2,50,100
E01520,2,2026-10-22,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,4,90,360
E01520,3,2026-10-22,2026,2026-10,Cocoa,Drink,Muang Rayong,Rayong,East,5,60,300
E01521,1,2026-09-14,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E01521,2,2026-09-14,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,5,90,450
E01522,1,2026-09-21,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,3,90,270
E01523,1,2026-09-03,2026,2026-09,Brownie,Snack,Pattaya,Chonburi,East,4,90,360
E01523,2,2026-09-03,2026,2026-09,Coffee,Drink,Pattaya,Chonburi,East,2,65,130
E01523,3,2026-09-03,2026,2026-09,Sandwich,Food,Pattaya,Chonburi,East,1,100,100
E01524,1,2026-09-19,2026,2026-09,Cookie,Snack,Nimman,Chiang Mai,North,1,80,80
E01524,2,2026-09-19,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,4,60,240
E01524,3,2026-09-19,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,4,50,200
E01525,1,2026-09-14,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,2,60,120
E01525,2,2026-09-14,2026,2026-09,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E01526,1,2026-08-01,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,5,90,450
E01526,2,2026-08-01,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,2,50,100
E01527,1,2026-08-25,2026,2026-08,Cookie,Snack,Muang Rayong,Rayong,East,2,80,160
E01527,2,2026-08-25,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,1,65,65
E01527,3,2026-08-25,2026,2026-08,Cocoa,Drink,Muang Rayong,Rayong,East,2,60,120
E01528,1,2026-10-26,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,1,50,50
E01529,1,2026-10-02,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,3,60,180
E01530,1,2026-10-17,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,1,90,90
E01531,1,2026-08-11,2026,2026-08,Cocoa,Drink,Nimman,Chiang Mai,North,5,60,300
E01532,1,2026-10-30,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E01533,1,2026-08-21,2026,2026-08,Cookie,Snack,Ari,Bangkok,Central,3,80,240
E01533,2,2026-08-21,2026,2026-08,Brownie,Snack,Ari,Bangkok,Central,3,90,270
E01534,1,2026-08-24,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,4,80,320
E01534,2,2026-08-24,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E01535,1,2026-09-16,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01536,1,2026-09-28,2026,2026-09,Brownie,Snack,Muang Rayong,Rayong,East,1,90,90
E01537,1,2026-10-10,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,3,100,300
E01537,2,2026-10-10,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,3,50,150
E01538,1,2026-10-17,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E01538,2,2026-10-17,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,2,65,130
E01538,3,2026-10-17,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,4,100,400
E01539,1,2026-08-20,2026,2026-08,Cookie,Snack,Siam,Bangkok,Central,2,80,160
E01539,2,2026-08-20,2026,2026-08,Cocoa,Drink,Siam,Bangkok,Central,5,60,300
E01540,1,2026-09-03,2026,2026-09,Coffee,Drink,Muang Rayong,Rayong,East,4,65,260
E01541,1,2026-10-13,2026,2026-10,Cocoa,Drink,Bangsaen,Chonburi,East,2,60,120
E01542,1,2026-09-05,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01542,2,2026-09-05,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,3,50,150
E01543,1,2026-08-21,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,4,90,360
E01543,2,2026-08-21,2026,2026-08,Coffee,Drink,Pattaya,Chonburi,East,4,65,260
E01544,1,2026-09-07,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01545,1,2026-10-26,2026,2026-10,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01545,2,2026-10-26,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,1,50,50
E01545,3,2026-10-26,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,1,90,90
E01546,1,2026-09-26,2026,2026-09,Coffee,Drink,Pattaya,Chonburi,East,1,65,65
E01546,2,2026-09-26,2026,2026-09,Cookie,Snack,Pattaya,Chonburi,East,4,80,320
E01547,1,2026-08-18,2026,2026-08,Brownie,Snack,Ari,Bangkok,Central,5,90,450
E01547,2,2026-08-18,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E01548,1,2026-09-27,2026,2026-09,Coffee,Drink,Pattaya,Chonburi,East,2,65,130
E01548,2,2026-09-27,2026,2026-09,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E01549,1,2026-09-27,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,2,60,120
E01549,2,2026-09-27,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,1,80,80
E01550,1,2026-08-27,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,2,80,160
E01550,2,2026-08-27,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,1,90,90
E01551,1,2026-08-19,2026,2026-08,Sandwich,Food,Siam,Bangkok,Central,5,100,500
E01551,2,2026-08-19,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01552,1,2026-09-04,2026,2026-09,Coffee,Drink,Bangsaen,Chonburi,East,1,65,65
E01553,1,2026-08-20,2026,2026-08,Cocoa,Drink,Nimman,Chiang Mai,North,2,60,120
E01553,2,2026-08-20,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E01553,3,2026-08-20,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
E01554,1,2026-09-04,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,5,90,450
E01555,1,2026-10-08,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,4,90,360
E01555,2,2026-10-08,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,3,60,180
E01555,3,2026-10-08,2026,2026-10,Tea,Drink,Ari,Bangkok,Central,5,50,250
E01556,1,2026-09-21,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,1,60,60
E01557,1,2026-08-28,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,2,90,180
E01557,2,2026-08-28,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,3,50,150
E01557,3,2026-08-28,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,1,65,65
E01558,1,2026-09-24,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,5,90,450
E01558,2,2026-09-24,2026,2026-09,Cookie,Snack,Ari,Bangkok,Central,3,80,240
E01559,1,2026-08-15,2026,2026-08,Cocoa,Drink,Muang Rayong,Rayong,East,2,60,120
E01559,2,2026-08-15,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,5,65,325
E01559,3,2026-08-15,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,1,90,90
E01560,1,2026-08-12,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,1,50,50
E01560,2,2026-08-12,2026,2026-08,Brownie,Snack,Bangsaen,Chonburi,East,1,90,90
E01560,3,2026-08-12,2026,2026-08,Coffee,Drink,Bangsaen,Chonburi,East,2,65,130
E01561,1,2026-09-21,2026,2026-09,Brownie,Snack,Bangsaen,Chonburi,East,3,90,270
E01561,2,2026-09-21,2026,2026-09,Sandwich,Food,Bangsaen,Chonburi,East,4,100,400
E01561,3,2026-09-21,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E01562,1,2026-08-18,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,2,90,180
E01562,2,2026-08-18,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
E01562,3,2026-08-18,2026,2026-08,Tea,Drink,Nimman,Chiang Mai,North,3,50,150
E01563,1,2026-10-12,2026,2026-10,Coffee,Drink,Pattaya,Chonburi,East,1,65,65
E01563,2,2026-10-12,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,3,80,240
E01563,3,2026-10-12,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,4,90,360
E01564,1,2026-09-24,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E01564,2,2026-09-24,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,4,60,240
E01565,1,2026-09-01,2026,2026-09,Brownie,Snack,Siam,Bangkok,Central,1,90,90
E01566,1,2026-08-18,2026,2026-08,Tea,Drink,Nimman,Chiang Mai,North,1,50,50
E01566,2,2026-08-18,2026,2026-08,Sandwich,Food,Nimman,Chiang Mai,North,3,100,300
E01567,1,2026-08-19,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E01568,1,2026-10-31,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01568,2,2026-10-31,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E01569,1,2026-08-03,2026,2026-08,Tea,Drink,Ari,Bangkok,Central,2,50,100
E01569,2,2026-08-03,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,3,60,180
E01570,1,2026-08-01,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E01570,2,2026-08-01,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E01570,3,2026-08-01,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E01571,1,2026-08-14,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,5,50,250
E01571,2,2026-08-14,2026,2026-08,Cocoa,Drink,Bangsaen,Chonburi,East,4,60,240
E01572,1,2026-10-25,2026,2026-10,Tea,Drink,Pattaya,Chonburi,East,5,50,250
E01573,1,2026-10-18,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,2,90,180
E01573,2,2026-10-18,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,3,65,195
E01574,1,2026-10-10,2026,2026-10,Cookie,Snack,Siam,Bangkok,Central,4,80,320
E01574,2,2026-10-10,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,5,50,250
E01574,3,2026-10-10,2026,2026-10,Sandwich,Food,Siam,Bangkok,Central,4,100,400
E01575,1,2026-10-04,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,1,90,90
E01575,2,2026-10-04,2026,2026-10,Sandwich,Food,Pattaya,Chonburi,East,4,100,400
E01575,3,2026-10-04,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,4,60,240
E01576,1,2026-10-17,2026,2026-10,Cocoa,Drink,Nimman,Chiang Mai,North,1,60,60
E01576,2,2026-10-17,2026,2026-10,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
E01576,3,2026-10-17,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E01577,1,2026-09-11,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E01577,2,2026-09-11,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,3,60,180
E01578,1,2026-09-14,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,3,80,240
E01578,2,2026-09-14,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,2,60,120
E01579,1,2026-10-17,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E01579,2,2026-10-17,2026,2026-10,Coffee,Drink,Pattaya,Chonburi,East,5,65,325
E01580,1,2026-09-22,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,4,65,260
E01581,1,2026-09-01,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E01582,1,2026-09-27,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,1,50,50
E01583,1,2026-08-23,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,2,50,100
E01583,2,2026-08-23,2026,2026-08,Coffee,Drink,Bangsaen,Chonburi,East,1,65,65
E01584,1,2026-09-21,2026,2026-09,Coffee,Drink,Siam,Bangkok,Central,1,65,65
E01584,2,2026-09-21,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,2,80,160
E01584,3,2026-09-21,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,3,50,150
E01585,1,2026-10-08,2026,2026-10,Sandwich,Food,Siam,Bangkok,Central,5,100,500
E01585,2,2026-10-08,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,4,60,240
E01586,1,2026-08-22,2026,2026-08,Sandwich,Food,Nimman,Chiang Mai,North,5,100,500
E01586,2,2026-08-22,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,2,90,180
E01586,3,2026-08-22,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,1,80,80
E01587,1,2026-10-05,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01587,2,2026-10-05,2026,2026-10,Tea,Drink,Ari,Bangkok,Central,4,50,200
E01587,3,2026-10-05,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,4,90,360
E01588,1,2026-10-19,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,1,90,90
E01588,2,2026-10-19,2026,2026-10,Cookie,Snack,Siam,Bangkok,Central,2,80,160
E01588,3,2026-10-19,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,5,60,300
E01589,1,2026-08-03,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,3,65,195
E01589,2,2026-08-03,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E01589,3,2026-08-03,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,5,50,250
E01590,1,2026-10-06,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,2,60,120
E01590,2,2026-10-06,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,5,80,400
E01591,1,2026-10-09,2026,2026-10,Cocoa,Drink,Bangsaen,Chonburi,East,1,60,60
E01592,1,2026-09-16,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,1,90,90
E01592,2,2026-09-16,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,4,65,260
E01592,3,2026-09-16,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,1,50,50
E01593,1,2026-08-27,2026,2026-08,Coffee,Drink,Ari,Bangkok,Central,1,65,65
E01593,2,2026-08-27,2026,2026-08,Tea,Drink,Ari,Bangkok,Central,4,50,200
E01593,3,2026-08-27,2026,2026-08,Sandwich,Food,Ari,Bangkok,Central,2,100,200
E01594,1,2026-09-07,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,2,90,180
E01594,2,2026-09-07,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01595,1,2026-10-11,2026,2026-10,Cocoa,Drink,Nimman,Chiang Mai,North,5,60,300
E01596,1,2026-10-10,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,2,90,180
E01596,2,2026-10-10,2026,2026-10,Sandwich,Food,Muang Rayong,Rayong,East,2,100,200
E01596,3,2026-10-10,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E01597,1,2026-09-01,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,2,50,100
E01597,2,2026-09-01,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01597,3,2026-09-01,2026,2026-09,Coffee,Drink,Ari,Bangkok,Central,4,65,260
E01598,1,2026-08-01,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E01598,2,2026-08-01,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,4,90,360
E01598,3,2026-08-01,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,3,50,150
E01599,1,2026-10-02,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,5,65,325
E01599,2,2026-10-02,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E01600,1,2026-09-12,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,1,60,60
